run_id,split,middle_route_duration_s,middle_route_ground_speed_m_s,median_radial_ground_speed_m_s,median_target_ground_speed_m_s,median_lean_deg,lean_near_30deg_fraction,median_altitude_delta_m,n_middle_position_samples
pipeline-0182-run-001,train,37.681629811854094,9.862063323580257,9.883924911457408,10.529762672698077,29.988014110221055,1.0,-0.022560119628913355,377
pipeline-0183-run-001,validation,51.554427380020684,10.000356855263005,10.012609392715932,10.01157154626211,27.66265232381176,0.0,-0.01483917236328125,515
pipeline-0184-run-001,train,31.47145212792168,9.577160194613818,9.590587761430728,10.519153721461041,29.992520675362677,1.0,-0.01316070556640625,315
pipeline-0185-run-001,train,81.77821372967804,10.007602585071352,10.009881675156116,10.00902175678388,24.345446911532406,0.0,-0.00457763671875,818
pipeline-0186-run-001,test,105.96402720903791,7.127331982198971,7.128788417892401,10.501365462997283,29.999170181471506,1.0,-0.0013122558593821054,1059
pipeline-0187-run-001,test,61.146247249601885,9.089994247649463,9.103367834302745,10.516300788486168,29.993881754933387,1.0,-0.0203704833984375,611
pipeline-0188-run-001,train,48.60716430485476,9.999327006708015,10.011137320374708,10.010420122201731,19.27753660735081,0.0,-0.01891326904296875,486
pipeline-0189-run-001,train,83.97751105111337,10.008037898696656,10.000933287390769,9.999821493446643,19.79691832172193,0.0,-0.00504302978515625,840
pipeline-0190-run-001,train,27.985638536902968,9.995562748030121,10.01166379955583,10.013589709097298,25.181642270281152,0.0,-0.012163162231445312,280
pipeline-0191-run-001,validation,74.50142362534308,10.006261389200318,10.017887223719335,10.016630373864992,26.777678122785154,0.0,-0.01538848876953125,745
pipeline-0192-run-001,train,58.467917546949224,10.002743978121327,10.021593431830077,10.021120825494409,19.768382510729616,0.0,-0.00701141357421875,584
pipeline-0193-run-001,train,39.396401568158154,9.9897461102601,10.002529016648676,10.262347166958229,29.99845336304633,1.0,-0.00217437744140625,394
pipeline-0194-run-001,train,25.078709634265493,9.995222817236803,10.011086359436453,10.011564645389726,26.459615117644322,0.0,-0.013637542724609375,251
pipeline-0195-run-001,train,72.38379197717776,9.43044101085514,9.444397552122771,10.506835368550846,29.992526340367906,1.0,-0.01074218749998579,723
pipeline-0196-run-001,validation,50.499322602394756,9.999530968328525,10.014463053546278,10.014257305482088,25.7698779261948,0.0,-0.00243377685546875,505
pipeline-0197-run-001,train,42.10026923510057,9.998482835820909,10.010574574196898,10.009563667557426,29.707486564654538,1.0,-0.00832366943359375,421
pipeline-0198-run-001,train,58.902091376976415,7.5779015091343185,7.582781362248262,10.523892344911744,30.004839680719027,1.0,-0.01325225830078125,589
pipeline-0199-run-001,train,32.972312450015096,9.997766054737351,10.015418384944358,10.016404081934478,25.11903703930766,0.0,-0.012744903564453125,330
pipeline-0200-run-001,train,80.85474668523432,10.007566158962309,10.011337603073947,10.010513417520453,22.991933719135048,0.0,-0.0018939971923828125,808
pipeline-0201-run-001,train,15.629170656742915,9.95713098306871,10.00527044940976,10.018535726618879,29.553056829158756,0.7628205128205128,-0.030076980590820312,156
pipeline-0202-run-001,train,53.3986475439456,10.000629102786238,10.0142023291442,10.014981888398951,26.478062295537143,0.0,-0.007049560546875,534
pipeline-0203-run-001,train,19.57325454551821,9.97836046825065,10.010306152488829,10.015947983649447,28.8877557838662,0.0,-0.01220703125,195
pipeline-0204-run-001,test,75.18368804437893,10.006594812591832,10.00471940358306,10.003673840068345,17.475731955118967,0.0,-0.001739501953125,752
pipeline-0205-run-001,validation,89.59894652874405,8.95720789637473,8.961688108026452,10.509009599971915,29.998555123675416,1.0,-0.0012340545654296875,896
pipeline-0206-run-001,validation,14.928195178535248,9.165102653013331,9.208411760819747,10.507398975793521,29.991217754292563,1.0,-0.01459503173828125,149
pipeline-0207-run-001,train,34.08208791639399,9.99761051217393,10.008835131298609,10.009145438414798,22.149449195823472,0.0,-0.008930206298828125,340
pipeline-0208-run-001,validation,31.747096003731713,9.99835112745906,10.01407327494413,10.014151000083006,27.662117246209093,0.0,-0.004470825195326711,317
pipeline-0209-run-001,train,79.0900218953202,10.007475130970498,10.013372471855439,10.01303174373613,19.21779240833401,0.0,-0.007335662841796875,791
pipeline-0210-run-001,test,38.35646521612853,9.998614772165459,10.009623127640616,10.0097259379834,23.69821258549751,0.0,-0.018848419189453125,384
pipeline-0211-run-001,train,87.374441673955,10.008585355936622,10.004908802862092,10.003015467100177,23.279301731787704,0.0,-0.002410888671875,874
pipeline-0212-run-001,validation,112.64346510669321,7.8272359378706176,7.824231904331154,10.494903485018629,30.007628320516844,1.0,-0.003814697265625,1127
pipeline-0213-run-001,test,76.53231910789793,10.007111189649455,10.01454448274453,10.013738856316074,20.644775904271857,0.0,-0.01058197021484375,765
pipeline-0214-run-001,train,50.708290983641234,10.000598107657002,10.017419991960493,10.015800979239316,27.181618011143733,0.0,-0.00435638427734375,507
pipeline-0215-run-001,train,56.764856504730204,10.002190981781949,10.013104612637589,10.01345593217458,26.970176257840066,0.0,-0.00286865234375,568
pipeline-0216-run-001,train,31.476989463899116,9.996913693225165,10.016262243015998,10.015219994949675,27.410705112521427,0.0,-0.012081146240234375,314
pipeline-0217-run-001,train,30.842412752908217,9.996331542086773,10.010355071353782,10.012187918539443,29.204132663369123,0.0,-0.0071563720703125,308
pipeline-0218-run-001,train,78.8402692799342,10.007627091880709,10.007283103031272,10.005783893055622,21.413347353002074,0.0,-0.002086639404296875,788
pipeline-0219-run-001,test,75.81953200080022,10.006634467874449,10.003733436790217,10.003310530398302,10.828466080743052,0.0,-0.00644683837890625,758
pipeline-0220-run-001,train,65.99220596116999,10.005366777245762,10.007517785352746,10.006133201479425,19.81682105161393,0.0,-0.018909454345703125,660
pipeline-0221-run-001,validation,41.91569652096359,5.2140225093584975,5.20699357050021,10.50429526899127,30.008736341834986,1.0,-0.0140228271484375,419
pipeline-0222-run-001,validation,26.307066647203584,9.995552955737688,10.01469443481195,10.017973148266263,25.040556979861208,0.0,-0.022735595703125,263
pipeline-0223-run-001,test,80.49002172075302,10.00729889917912,9.979402042628061,9.978936698630333,9.319900997582806,0.0,-0.01323699951171875,805
pipeline-0224-run-001,train,54.18544498436202,8.591141469936911,8.609899881172263,10.519249622373806,29.98753028180419,1.0,-0.004241943359375,542
pipeline-0225-run-001,train,26.564408299002224,9.995520617297212,10.014197176490486,10.01735276337197,25.729905793234288,0.0,-0.0104217529296875,265
pipeline-0226-run-001,train,83.51419053461717,10.007897150908768,9.989646659791966,9.988646462349376,12.6160603380175,0.0,-0.008029937744140625,835
pipeline-0227-run-001,train,81.39017648604528,10.007044234849438,10.012077146474047,10.010905060988314,26.377416471017575,0.0,-0.0106658935546875,814
pipeline-0228-run-001,train,87.86229367078664,10.008040330812783,10.015785247945667,10.015013928592365,8.58209012758665,0.0,-0.003143310546889211,879
pipeline-0229-run-001,train,82.54275399064909,9.960197934805116,9.968413976236587,10.503972794214292,29.98916111004023,1.0,-0.010227203369140625,826
pipeline-0230-run-001,train,92.36341134734113,9.026242827484586,9.028149554679011,10.507555608714377,29.99263751816672,1.0,-0.014274597167975855,923
pipeline-0231-run-001,train,41.538301180118054,9.998698828809305,10.01875747653963,10.017258187509459,21.18504158070882,0.0,-0.007717132568359375,416
pipeline-0232-run-001,train,54.08551173945443,10.0012144657481,10.012992425271868,10.012978104590935,23.76125848914717,0.0,-0.01055908203125,541
pipeline-0233-run-001,train,62.28393929922197,9.462302580780603,9.485758991654357,10.526060397070943,29.993390140626197,1.0,-0.0196990966796875,623
pipeline-0234-run-001,train,68.55802691346449,10.005467901084037,10.019639593906945,10.018415074638863,24.56992280666768,0.0,-0.0096282958984375,686
pipeline-0235-run-001,train,80.01849816979544,9.810269767248794,9.823054256322072,10.51256706658867,29.998139047182715,1.0,-0.009357452392578125,800
pipeline-0236-run-001,train,49.271490493252315,10.000151328557875,10.011820111643193,10.011905567458657,23.999103870501926,0.0,-0.0019454956054545391,492
pipeline-0237-run-001,validation,144.00876668533243,5.853698334654179,5.854368074905366,10.51692207131672,29.99745602901944,1.0,-0.006243705749511719,1440
pipeline-0238-run-001,train,79.70006671776758,10.006677967949832,10.00547230559033,10.005018701219749,23.025769374273068,0.0,-0.00815582275390625,797
pipeline-0239-run-001,test,85.7143906017991,10.008047503263983,9.992224628184589,9.992533398601982,20.914270193085176,0.0,-0.004081726074232961,857
pipeline-0240-run-001,train,59.21980041594182,9.808818682022052,9.819510563143321,10.511739802504131,29.998426136758777,1.0,-0.005641937255859375,593
pipeline-0241-run-001,test,27.66027510948888,9.994573283075152,10.012604548640022,10.014777585284207,28.46378914741338,0.0,-0.02240753173828125,277
pipeline-0242-run-001,train,48.31882584798382,9.999093932935807,10.011298401952786,10.010763991206405,26.96282807820599,0.0,-0.002929687499985789,483
pipeline-0243-run-001,train,53.65269031527296,9.86588109322036,9.882673203147933,10.518210984442097,29.99502833940631,1.0,-0.008678436279296875,537
pipeline-0244-run-001,train,29.556380996158822,9.996732313505541,10.00816281606505,10.009337792668273,25.61722926538926,0.0,-0.00567626953125,295
pipeline-0245-run-001,train,27.040871641133947,5.673670114154645,5.6938038447170864,10.511675700374271,29.99015499794832,1.0,-0.01336669921875,271
pipeline-0246-run-001,train,81.43385046672446,5.762274287212704,5.783680645462994,10.523371224500755,29.98884188096943,1.0,-0.009172439575195312,814
pipeline-0247-run-001,train,39.74467131055596,8.436747699659682,8.449399184769925,10.539838778881968,30.001493226445955,1.0,-0.005268096923828125,397
pipeline-0248-run-001,train,93.5205426794947,7.754575776180162,7.7667089868794195,10.514835519200684,29.992514866674615,1.0,-0.0028533935546875,935
pipeline-0249-run-001,validation,81.87411807354829,10.007670324142223,10.011733485808463,10.010889069749886,24.756780587287892,0.0,-0.007129669189453125,818
pipeline-0250-run-001,train,88.0647699469273,9.940202766641258,9.940037983300757,10.498897041706561,29.998013068258473,1.0,-0.00852966308592329,881
