run_id,variant,model,architecture,seed,parameters,selected_epoch,train_mae_mah,validation_mae_mah,validation_rmse_mah,validation_max_underprediction_mah,validation_high_headwind_mae_mah
f2_corrected_fixed__neural__16__20260926,f2_corrected_fixed,neural,16,20260926.0,753.0,454.0,8.079608059618593,66.65090536523248,108.20094134987475,481.87692572293736,118.92342502297184
f2_corrected_fixed__neural__256__20260924,f2_corrected_fixed,neural,256,20260924.0,12033.0,444.0,6.6725006381725285,44.12101740182079,84.02265915562813,358.23915431641353,89.39708922632393
f2_corrected_fixed__neural__256__20260925,f2_corrected_fixed,neural,256,20260925.0,12033.0,370.0,13.015858902082734,47.148586810269556,89.56823648128703,382.46311825644807,100.68171512994351
f2_corrected_fixed__neural__256__20260926,f2_corrected_fixed,neural,256,20260926.0,12033.0,496.0,8.287213574200907,47.975355349560104,99.19143926946522,456.86554840394,102.84624068368284
f2_corrected_fixed__neural__32-16__20260924,f2_corrected_fixed,neural,32-16,20260924.0,2017.0,576.0,4.572373413086398,50.104372000683824,94.32375038556222,368.9341742007009,99.70245377652493
f2_corrected_fixed__neural__32-16__20260925,f2_corrected_fixed,neural,32-16,20260925.0,2017.0,555.0,4.331788973446856,56.328761560431154,98.51405640957391,421.9193494374358,113.86228847983695
f2_corrected_fixed__neural__32-16__20260926,f2_corrected_fixed,neural,32-16,20260926.0,2017.0,596.0,5.700900276811174,58.979033320414416,104.09589113484591,401.4361359173363,93.86564594018266
f2_corrected_fixed__neural__32__20260924,f2_corrected_fixed,neural,32,20260924.0,1505.0,587.0,5.363436464247706,61.71005466952651,99.99965025984427,403.460608209828,110.53634827511067
f2_corrected_fixed__neural__32__20260925,f2_corrected_fixed,neural,32,20260925.0,1505.0,598.0,3.6490499711166455,71.52871358300851,122.19176077267294,493.96248921006827,147.4288951800367
f2_corrected_fixed__neural__32__20260926,f2_corrected_fixed,neural,32,20260926.0,1505.0,343.0,5.053254905534414,63.20061745409439,103.29399684274708,377.46183261326314,118.51058656091185
f2_corrected_fixed__neural__512__20260924,f2_corrected_fixed,neural,512,20260924.0,24065.0,256.0,18.305384363189386,52.56221357917857,100.03815803560167,487.8462386718088,87.47989666835477
f2_corrected_fixed__neural__512__20260925,f2_corrected_fixed,neural,512,20260925.0,24065.0,518.0,10.153692620763605,42.058175225904016,93.76207755600221,428.5963498770743,92.41187889663787
f2_corrected_fixed__neural__512__20260926,f2_corrected_fixed,neural,512,20260926.0,24065.0,277.0,15.820039235947883,52.2524775987793,90.58395895611763,344.10365273636216,106.45551690747011
f2_corrected_fixed__neural__64-32-16__20260924,f2_corrected_fixed,neural,64-32-16,20260924.0,5569.0,443.0,5.968315047247114,46.67952186517626,99.52137048406166,463.93168858250965,98.10484105884282
f2_corrected_fixed__neural__64-32-16__20260925,f2_corrected_fixed,neural,64-32-16,20260925.0,5569.0,493.0,5.859444937452636,44.243808520183634,100.20768920027487,484.7240113540761,92.21251222363769
f2_corrected_fixed__neural__64-32-16__20260926,f2_corrected_fixed,neural,64-32-16,20260926.0,5569.0,599.0,7.016594674621821,55.51678775391905,105.67146848728505,462.01993544174775,109.35048391126907
f2_corrected_fixed__neural__64-32__20260924,f2_corrected_fixed,neural,64-32,20260924.0,5057.0,566.0,9.18427269891594,44.47515849022532,89.81246049324997,414.0570028403713,94.07699085956942
f2_corrected_fixed__neural__64-32__20260925,f2_corrected_fixed,neural,64-32,20260925.0,5057.0,564.0,8.782216940434024,50.99930961354119,107.45214567683298,485.88884443031884,107.44497751577275
f2_corrected_fixed__neural__64-32__20260926,f2_corrected_fixed,neural,64-32,20260926.0,5057.0,578.0,5.841886276513529,46.5650435344702,98.60229807461354,429.4135111834603,103.5911757996286
f2_corrected_fixed__neural__64__20260924,f2_corrected_fixed,neural,64,20260924.0,3009.0,600.0,4.756958702771032,57.61883631300954,96.02311659345551,408.0357753363205,109.60030416055979
f2_corrected_fixed__neural__64__20260925,f2_corrected_fixed,neural,64,20260925.0,3009.0,499.0,7.637107019219676,69.57641104174851,117.38085805198003,469.3769943682855,126.53583096529837
f2_corrected_fixed__neural__64__20260926,f2_corrected_fixed,neural,64,20260926.0,3009.0,599.0,4.8987183409069495,57.42350931221598,101.21309853547231,410.5121294790006,113.19999312539167
f2_corrected_fixed__ridge__fixed,f2_corrected_fixed,ridge,fixed,,,,26.39768078972139,72.90343039818507,135.9123889580546,591.1988217404078,170.7623472920862
f2_corrected_fixed__xgboost__fixed,f2_corrected_fixed,xgboost,fixed,,,,1.2730649581167293,91.47656388619258,171.84388907604915,720.9487426757814,175.5764790018165
f2_corrected_learned__neural__1024__20260924,f2_corrected_learned,neural,1024,20260924.0,48129.0,489.0,9.640605180596594,35.75900510219261,76.11615904536097,385.8240219360973,72.61743259815995
f2_corrected_learned__neural__1024__20260925,f2_corrected_learned,neural,1024,20260925.0,48129.0,386.0,7.966416032148776,36.270214384572256,69.07340067922186,345.45343743763533,73.5393949633544
f2_corrected_learned__neural__1024__20260926,f2_corrected_learned,neural,1024,20260926.0,48129.0,146.0,33.481766251740005,60.34841294579708,87.57534517761455,349.8969297391759,98.14400398118899
f2_corrected_learned__neural__128-64-32-16__20260924,f2_corrected_learned,neural,128-64-32-16,20260924.0,16769.0,471.0,16.482586378835585,44.53378923847789,90.42965235467538,434.70231504422645,97.66301832317845
f2_corrected_learned__neural__128-64-32-16__20260925,f2_corrected_learned,neural,128-64-32-16,20260925.0,16769.0,402.0,6.5326419473990125,40.05766845993334,93.23288096483954,492.8879437360456,83.97622801288593
f2_corrected_learned__neural__128-64-32-16__20260926,f2_corrected_learned,neural,128-64-32-16,20260926.0,16769.0,411.0,12.256099978412553,42.68417874583342,87.12708784399912,427.5892167108691,96.45832074665557
f2_corrected_learned__neural__128-64-32__20260924,f2_corrected_learned,neural,128-64-32,20260924.0,16257.0,470.0,8.467072592563252,43.417750270528856,94.46966655194406,458.3995742363941,96.11364702005449
f2_corrected_learned__neural__128-64-32__20260925,f2_corrected_learned,neural,128-64-32,20260925.0,16257.0,363.0,10.379041660234988,45.1398188256936,91.94246872194897,455.00599075212176,95.39251223381312
f2_corrected_learned__neural__128-64-32__20260926,f2_corrected_learned,neural,128-64-32,20260926.0,16257.0,337.0,8.374148669797751,38.690213750308665,83.19462366449419,423.5904887465813,82.19987479248405
f2_corrected_learned__neural__128-64__20260924,f2_corrected_learned,neural,128-64,20260924.0,14209.0,547.0,12.372550343291191,40.01536251911185,81.82242621081122,397.6701375223447,84.44701592144773
f2_corrected_learned__neural__128-64__20260925,f2_corrected_learned,neural,128-64,20260925.0,14209.0,562.0,5.262570389557856,40.78858555272502,88.63768734761659,462.48753237897745,83.16156959576809
f2_corrected_learned__neural__128-64__20260926,f2_corrected_learned,neural,128-64,20260926.0,14209.0,580.0,9.148776004781183,40.60806966840515,82.63149102446131,410.65959529611155,90.98642732657547
